205.129	107.355	5.3193	216.536	90.9268	1.85363
20.0135	130.624	5.53417	34.6607	117.006	5.53417
41.8326	84.0748	4.10246	30.3765	67.681	2.83066
12.1694	57.5338	4.70291	11.9798	37.5347	0.407628
202.587	22.0226	2.53783	186.122	33.3775	2.53783
29.2357	47.1073	4.78285	30.6437	27.1569	3.49922
131.472	110.193	5.30613	142.661	93.6159	2.26926
217.003	88.1804	1.6435	215.55	108.128	1.6435
39.2486	121.782	5.85194	57.4175	113.422	5.85194
31.9421	64.8687	3.09472	11.9641	65.8058	5.98854
20.135	36.7897	0.658405	35.9544	49.0268	0.413693
184.717	34.3811	2.56583	167.941	45.2706	1.03663
35.6515	26.3536	3.76047	19.3609	14.7512	1.24858
144.082	92.2694	2.42283	129.029	105.438	2.42283
211.254	108.527	1.79212	206.864	128.039	1.79212
58.3262	113.367	5.81384	76.1635	104.321	5.81384
10.0553	69.758	5.65239	26.2064	57.9622	1.18148
35.0825	52.2762	0.495508	52.6771	61.7858	5.24444
166.557	46.6042	1.08925	175.82	64.3298	1.08925
16.961	14.026	1.32732	21.7827	33.4361	0.954123
130.522	108.489	2.28101	117.482	123.653	2.28101
205.579	128.904	1.77755	201.473	148.478	1.77755
77.6019	104.844	5.84254	95.6914	96.3138	5.84254
30.112	61.1571	1.46899	32.1446	81.0535	6.10877
53.2546	63.3458	5.17486	62.1779	45.4468	0.448551
177.686	64.6285	0.999501	188.501	81.4526	0.999501
25.4361	33.9606	0.804651	39.3033	48.3724	4.5281
117.158	124.28	2.29354	103.929	139.28	2.29354
200.169	149.022	1.78515	195.915	168.564	3.71322
96.617	96.4473	5.82906	114.59	87.6737	5.82906
34.035	82.1607	6.12178	53.775	78.9467	2.66831
64.4112	45.6325	0.506209	81.9029	55.3298	0.402046
188.706	82.4924	0.993873	199.615	99.2553	0.993873
41.3759	49.2038	4.4237	35.682	30.0314	6.02569
103.816	139.561	2.32699	90.0926	154.11	2.32699
194.892	169.721	3.65286	177.449	159.935	3.65286
115.609	88.2666	5.83758	133.656	79.6465	5.83758
54.95	75.9671	2.52829	38.595	87.4786	1.10627
81.9344	56.7814	0.258386	101.27	61.8918	0.258386
199.684	100.194	0.973164	210.938	116.727	4.38059
35.7291	28.4302	5.9576	54.6784	22.0329	6.01808
89.8541	155.102	2.34206	75.9132	169.443	3.45223
178.537	157.096	3.76397	162.287	145.437	3.76397
134.479	80.1447	5.82307	152.399	71.2637	6.102
36.8494	87.0254	1.38611	40.5221	106.685	1.38611
100.394	65.7124	0.362992	119.091	72.8138	0.362992
210.845	119.338	4.66265	209.851	99.3624	4.66265
56.1139	24.4202	6.23602	76.0916	23.4771	3.5119
75.8153	170.767	3.39791	56.4687	165.697	3.25217
161.438	144.199	3.74334	144.951	132.877	3.74334
154.182	71.742	6.19751	174.108	70.0306	3.67551
45.9503	106.316	1.2035	53.1322	124.982	1.2035
119.171	74.8152	0.363206	137.866	81.9206	3.59728
205.263	99.2504	4.46224	200.312	79.8729	3.80552
78.6837	22.4861	3.66556	61.367	12.4796	2.88334
56.0373	164.451	3.16084	36.041	164.066	3.16084
144.676	131.591	3.74004	128.152	120.324	3.74004
175.784	69.2945	3.59859	157.837	60.4693	3.59859
54.6664	125.107	1.21478	61.6372	143.853	1.21478
138.206	84.2385	3.58184	120.113	75.7153	4.32697
199.806	78.461	3.83991	184.487	65.6025	3.83991
57.7036	16.4624	2.65966	39.9815	25.7322	1.02243
35.6532	161.054	3.26138	15.7965	158.664	5.23412
128.104	119.305	3.74937	111.686	107.884	3.74937
157.394	59.5287	3.61197	139.566	50.4643	3.61197
63.2742	143.689	1.22416	70.0689	162.499	3.99817
119.478	75.0615	4.20271	109.72	57.6035	4.02791
182.601	66.4886	3.75569	166.255	54.9641	3.75569
39.6745	28.0593	0.96345	51.0883	44.4826	1.93181
14.5169	157.371	5.22833	24.384	139.975	4.60921
111.272	106.983	3.74046	94.753	95.709	3.74046
138.808	49.6844	3.60382	120.907	40.7655	1.80921
72.6882	163.269	3.85461	57.5604	150.187	3.03456
111.989	55.5067	3.95783	98.2901	40.9351	3.77216
165.175	54.5525	3.76565	148.945	42.8658	3.76565
52.8082	45.0613	1.90183	46.3078	63.9755	5.42267
27.3321	140.779	4.79607	29.0037	120.849	4.79607
94.6723	94.9117	3.72263	77.9544	83.9339	3.72263
120.465	38.8542	2.02124	111.757	56.8593	2.02124
58.2956	148.415	3.29024	38.5162	145.453	3.29024
101.123	37.8943	3.80961	85.4225	25.5056	3.80961
148.319	42.6107	3.78542	132.323	30.6055	3.78542
45.2393	65.6774	5.55714	60.1954	52.399	4.24859
27.0351	119.939	4.61923	25.1746	100.026	4.61923
77.7432	82.8043	3.73686	61.1832	71.5897	3.73686
115.015	58.9943	1.80258	110.42	78.4595	1.80258
37.4121	149.249	3.13887	17.4121	149.303	6.09493
86.5277	22.6122	3.83859	71.1922	9.77379	1.47907
131.361	30.4228	3.80957	115.659	18.0348	3.80957
58.2599	48.955	4.03911	45.7889	33.3193	4.87035
26.7322	99.21	4.6296	25.0783	79.2785	0.0814924
60.6655	70.9171	3.7537	44.2967	59.4253	3.81468
109.856	79.4045	1.82291	104.866	98.7723	4.88028
14.9788	151.014	5.94235	33.8283	144.328	5.94235
71.3793	6.90991	1.52491	72.2966	26.8889	1.52491
114.487	17.9566	3.79306	98.5834	5.82952	1.4715
44.8964	32.4653	4.82676	47.1788	12.5959	0.225239
25.3495	77.3662	0.0281322	45.3415	77.9287	0.594223
43.4807	58.7685	3.94199	29.5523	44.4158	6.08257
105.045	101.227	4.64021	103.602	81.2794	5.906
35.5263	146.509	6.12544	55.278	143.367	6.12544
72.7992	28.2355	1.41932	75.8172	48.0064	1.3546
96.8303	4.41588	1.5783	96.6803	24.4153	2.57208
47.459	10.6617	0.137925	67.2691	13.4114	3.19677
46.4399	81.8541	0.83393	59.8793	96.6657	3.26643
25.9258	45.6247	5.82612	43.8729	36.7984	3.79691
109.11	80.1964	6.08741	128.728	76.3058	6.08741
56.02	142.205	6.10886	75.7169	138.736	6.10886
74.3507	49.2816	1.26703	80.3331	68.3659	2.59561
99.4282	25.8317	2.39737	84.7159	39.3797	2.39737
68.5974	17.7988	3.3525	49.0406	13.6119	0.983504
61.6755	97.0443	3.16728	41.6821	96.5306	3.16728
46.8956	39.9771	4.06267	34.7963	24.052	2.08175
129.452	78.3465	6.14316	149.256	75.5552	6.09894
76.2475	137.938	6.13658	96.0329	135.016	5.16231
76.8143	70.3409	2.57728	59.9152	81.0376	2.57728
83.796	39.4354	2.46881	68.1542	51.8987	2.46881
47.1803	10.908	1.19634	54.4957	29.5221	6.08307
41.2939	94.9583	3.25356	21.4191	92.7236	4.89825
30.5764	24.9819	2.05897	21.1961	42.6457	5.3241
150.171	76.457	6.16128	170.022	74.0249	6.16128
96.7969	133.841	5.31033	108.056	117.311	5.31033
57.581	77.8877	2.699	39.5081	86.4534	2.44292
68.1303	52.9832	2.46506	52.5353	65.505	1.38862
57.6872	30.2149	6.10156	77.3582	26.6024	0.560589
19.2986	92.4162	4.81078	21.2632	72.5129	4.81078
24.3348	45.9745	5.14932	32.798	27.8534	0.470843
171.21	73.2929	6.10058	190.877	69.6611	6.10058
104.978	114.401	5.13356	113.155	96.1492	5.13356
37.91	85.7269	2.3834	23.3884	99.4791	2.3834
51.681	66.3259	1.49957	53.1043	86.2752	5.01213
77.4256	21.9403	0.215429	96.9633	26.2156	0.215429
24.1178	72.0313	4.87693	27.3938	52.3015	1.40998
32.2019	25.9855	0.353939	50.9622	32.9174	2.75904
192.329	70.0896	6.09288	211.968	66.3064	4.4172
112.817	95.4492	5.12235	120.788	77.1064	0.259474
20.8992	97.7629	2.44343	5.5788	110.619	1.10646
56.091	88.2183	5.00703	61.8988	69.0801	6.09539
97.0601	29.055	0.293887	116.203	34.8485	5.92334
28.3682	50.2442	1.39698	31.827	69.9428	0.271692
52.1251	35.6167	2.86473	32.8867	41.0835	5.29264
214.497	67.8871	4.56557	211.571	48.1023	4.56557
120.249	75.5432	0.206039	139.826	79.6349	4.70022
4.01613	110.584	1.12675	12.6081	128.644	1.12675
58.3585	67.0481	5.78121	75.8911	57.4248	1.64781
116.556	36.8013	5.99917	135.755	31.197	5.99917
29.5465	71.6762	0.515068	46.9516	81.528	3.12205
31.706	42.3746	5.10341	39.3287	23.8842	1.58692
209.492	47.2366	4.45438	204.389	27.8986	4.45438
140.986	81.176	4.83941	143.519	61.3371	4.62803
13.1573	129.392	1.0477	23.1486	146.718	1.0477
78.5242	59.4064	1.77018	74.5629	79.0102	1.77018
136.792	30.6733	5.94004	155.626	23.9443	5.94004
50.2322	79.411	2.94894	30.6022	83.2403	1.68082
42.9619	23.2793	1.65051	41.3692	43.2157	4.68655
204.455	26.6257	4.46609	199.578	7.22927	2.34594
141.134	60.5194	4.43257	135.61	41.2973	4.43257
22.4085	148.016	1.06254	32.1416	165.488	4.62884
73.0111	79.2337	1.8761	66.9994	98.3088	5.85288
156.983	24.4253	5.94037	175.819	17.7025	3.38109
28.8544	81.6682	1.87938	22.7801	100.723	0.97675
39.3024	45.1039	4.71332	39.321	25.1039	2.22441
200.019	4.83217	2.46557	184.418	17.346	2.46557
137.517	39.7126	4.56899	134.659	19.9179	2.27087
31.3618	167.791	4.71372	31.3884	147.791	0.550354
66.8364	100.447	5.94468	85.7014	93.805	5.94468
177.951	17.354	3.41355	158.686	11.9815	3.41355
25.016	102.441	0.903944	37.3863	118.157	0.903944
40.7237	23.525	2.31598	27.1615	38.2242	1.50325
185.454	20.8603	2.30717	172.021	35.6785	2.30717
133.687	17.9356	2.33765	119.809	32.3376	2.33765
29.573	146.183	0.298838	48.6866	152.071	0.298838
85.7777	91.3667	5.83582	103.81	82.7149	5.83582
157.312	12.3784	3.39432	137.947	7.3776	0.928984
39.5077	117.926	0.876628	52.3027	133.298	0.876628
26.8119	39.1133	1.52047	27.8181	59.088	5.90181
170.875	36.7833	2.30152	157.527	51.6771	2.44507
120.383	34.8516	2.31761	106.797	49.5288	4.28536
48.3962	156.242	0.381984	66.9548	163.697	5.98923
104.716	82.4581	5.85842	122.939	74.2159	1.84906
136.553	7.57982	0.915266	148.745	23.4343	0.915266
53.4379	133.041	0.891888	65.9967	148.606	0.891888
29.5094	60.3087	5.79155	47.1406	50.8672	0.644931
156.604	52.4635	2.52978	140.232	63.9506	4.19108
107.191	51.3494	4.25439	98.3482	33.4106	4.25439
66.2238	166.073	6.02558	85.5639	160.977	4.8244
123.883	73.4368	1.82147	118.922	92.8117	3.25358
149.61	24.0288	0.879335	162.363	39.4351	0.879335
67.4017	148.738	0.891351	79.9689	164.296	5.86863
48.6942	50.6843	0.719929	63.7313	63.871	2.78799
139.182	65.4785	4.20441	129.453	48.004	3.00789
96.9282	32.7096	4.25107	88.0257	14.8003	0.644732
87.0049	161.637	4.7644	88.0446	141.664	3.01219
117.955	93.6326	3.25637	98.0863	91.3422	3.25637
162.844	40.6149	0.866856	175.789	55.8609	0.866856
81.0713	164.125	5.85867	99.2961	155.888	6.26613
65.7616	63.3378	2.71139	47.584	71.6788	1.98788
128.045	48.0692	2.97803	108.312	51.3259	2.97803
85.8025	13.7874	0.548952	102.864	24.2232	0.548952
89.9439	140.772	3.0702	69.9949	142.198	0.751121
97.627	90.0236	3.32251	77.9534	86.425	1.00184
175.851	56.8893	0.865737	188.812	72.1208	0.865737
99.5761	154.785	6.27982	119.576	154.717	6.27982
46.2436	70.9668	2.11223	35.9362	88.1062	4.42086
107.842	53.1158	2.89302	88.4566	58.0362	2.89302
103.012	26.1163	0.668962	118.702	38.5197	0.668962
68.7357	143.016	0.734786	83.5752	156.425	3.3123
76.1902	85.827	1.16965	83.9996	104.239	1.16965
188.933	73.1636	0.86387	201.923	88.3708	0.86387
120.222	153.362	6.25338	140.213	152.766	6.25338
37.5684	90.7673	4.1708	27.2585	73.6295	4.1708
87.6882	58.2942	2.88301	68.3531	63.4084	2.88301
120.047	38.382	0.667606	135.753	50.7642	0.667606
85.783	156.634	3.05213	65.863	158.421	4.88052
87.8259	103.25	1.02045	98.2855	120.297	1.02045
201.978	89.5164	0.855476	215.095	104.614	1.96138
140.971	152.325	0.0208817	160.967	152.743	0.0208817
28.8815	71.7653	4.24158	19.8094	53.9413	1.61071
67.4092	63.2243	2.89562	48.0112	68.0942	5.53635
137.029	50.5614	0.670213	152.702	62.9844	0.670213
64.2865	154.741	4.82907	66.6148	134.877	1.22951
99.2186	120.43	1.03595	109.413	137.637	1.03595
215.983	105.559	1.79197	211.595	125.072	1.79197
162.094	151.306	6.27529	182.093	151.148	2.64437
20.2525	51.364	1.74235	16.8382	71.0704	0.391979
46.333	68.9284	5.3533	58.2916	52.8974	0.786703
154.192	62.8709	0.702501	169.457	75.7934	0.702501
72.675	134.542	1.44246	75.2347	154.378	4.21412
110.659	138.048	1.01338	121.239	155.021	2.9027
206.549	124.634	2.00147	198.199	142.808	1.09356
183.817	149.713	2.50772	167.702	161.558	4.35291
19.6309	72.6415	0.283962	38.8299	78.2448	1.70324
61.8613	54.3217	0.841377	75.19	69.2329	5.24117
170.975	75.0736	0.682464	186.495	87.6877	0.682464
73.6354	156.402	4.0456	61.2661	140.686	4.59093
122.516	155.881	2.73821	104.121	163.732	3.91547
196.984	143.469	1.14463	205.252	161.68	3.21146
164.659	159.913	4.42245	158.941	140.748	4.42245
40.6689	77.1989	1.61941	39.6971	97.1753	1.61941
73.5011	72.6999	5.40604	86.2882	57.3216	5.40604
188.147	87.4459	0.667727	203.852	99.8299	0.667727
65.6751	136.852	4.76251	66.6771	116.877	4.76251
101.94	160.537	3.95642	88.2201	145.985	5.91454
207.774	162.36	2.97842	188.04	165.609	2.97842
161.294	139.754	4.58522	158.757	119.915	4.58522
39.1077	97.6108	1.71316	36.27	117.408	1.71316
86.1313	56.5046	5.29068	97.0632	39.7566	5.29068
205.098	99.6704	0.664281	220.845	112	3.84455
68.3736	116.622	4.73739	68.8736	96.6279	4.73739
90.4761	142.448	6.00994	109.734	137.051	6.00994
187.107	161.028	3.14641	167.107	160.931	3.14641
158.35	119.157	4.61492	156.404	99.2518	4.61492
37.5803	118.534	1.71106	34.7841	138.337	1.71106
99.0041	39.8768	5.31444	110.331	23.3932	5.31444
223.077	113.395	4.05072	210.788	97.6161	4.05072
70.86	96.0757	4.7264	71.1401	76.0777	4.7264
110.81	139.299	6.17211	130.686	137.083	6.17211
166.136	159.402	3.16277	146.141	158.979	3.16277
155.651	98.697	4.59756	153.36	78.8287	4.59756
36.0886	139.061	1.69656	33.5799	158.903	2.83684
111.863	23.5361	5.30513	123.036	6.9478	2.2739
206.5	100.403	3.82652	191.01	87.7509	3.82652
73.2425	75.6138	4.72991	73.5929	55.6169	2.6838
131.251	136.48	6.18325	151.151	134.485	6.18325
145.451	157.82	3.15456	125.453	157.561	3.15456
153.45	77.6204	4.63984	152	57.673	4.63984
34.994	160.449	2.69671	16.9408	169.056	6.05934
126.37	6.16656	2.43488	111.159	19.1532	2.43488
189.78	87.3121	3.85044	174.598	74.2929	3.85044
76.3522	54.4296	2.74108	57.9349	62.2274	2.74108
152.105	133.71	6.16563	171.967	131.364	6.16563
124.672	156.177	3.14137	104.672	156.182	3.14137
151.46	57.1344	4.62771	149.768	37.2061	4.62771
14.5	168.631	0.0563576	34.4682	169.757	3.78998
112.002	21.1571	2.34948	97.9548	35.3939	3.30647
173.41	74.5066	3.85484	158.285	61.4207	3.85484
57.0889	62.1712	2.68502	39.1376	70.9888	0.828012
172.67	131.169	6.18618	192.576	129.232	6.18618
104.327	154.801	3.18219	84.343	153.989	5.73982
149.485	35.9361	4.63839	148.006	15.9908	0.771241
36.1777	164.143	3.59155	18.1683	155.445	5.7293
97.3969	37.1597	3.24364	77.5009	35.1224	3.24364
156.903	61.4604	3.85536	141.785	48.3667	0.355423
37.4129	69.7983	0.88895	50.0174	85.3265	0.201574
193.735	128.706	6.20118	213.668	127.068	2.03756
82.3387	153.127	5.63336	98.2625	141.026	1.73508
148.362	14.1742	0.786247	162.492	28.3283	5.40066
15.7251	156.74	5.47599	29.5556	142.293	5.47599
76.7752	33.7381	3.30557	57.0435	30.4732	1.4491
139.434	48.2147	0.254241	158.791	53.2449	4.55967
50.3923	86.2767	0.151516	70.1632	89.2955	0.151516
215.524	125.26	1.76714	211.622	144.876	1.76714
101.674	143.385	1.90493	95.1148	162.279	4.66439
162.428	30.0032	5.49108	176.475	15.7665	0.505145
32.7931	144.569	5.64259	48.828	132.615	5.64259
55.2915	29.5145	1.57294	55.2487	49.5145	4.38214
160.193	54.3295	4.71053	160.156	34.3295	4.71053
70.4646	90.2126	0.0991738	90.3664	92.1928	0.0991738
205.997	143.919	1.96628	198.292	162.375	3.70818
94.3826	164.277	4.45317	89.2562	144.945	0.236762
176.927	13.7206	0.471553	194.744	22.806	0.471553
50.0662	132.402	5.65042	66.1942	120.574	5.65042
58.9456	51.9297	4.05517	46.7273	36.0958	0.770667
157.44	34.0307	4.61647	155.524	14.1226	2.17905
90.3584	94.0033	0.113874	110.229	96.2759	0.113874
196.973	163.112	3.39844	177.629	158.031	3.39844
93.7527	142.294	0.154931	113.513	145.38	0.154931
195.631	23.267	0.459847	213.553	32.1432	4.61314
67.109	120.186	5.64441	83.1655	108.262	5.64441
49.221	31.6519	0.849958	62.4213	46.677	2.41424
154.534	11.2564	2.24774	142.005	26.8462	2.24774
111.316	97.9877	0.0772135	131.257	99.5304	0.0772135
180.372	149.406	3.84132	165.072	136.526	3.84132
111.535	154.222	0.60272	128.011	165.559	5.33252
214.731	33.4631	4.63447	213.174	13.5238	2.1772
83.9064	107.92	5.63285	99.8241	95.8105	5.63285
59.58	50.7626	2.65514	41.9	60.1124	0.440567
142.874	29.2801	2.1814	131.407	45.6661	2.1814
131.526	101.691	0.074496	151.47	103.179	0.074496
164.522	135.933	3.83579	149.151	123.138	3.83579
128.818	166.777	5.54796	143.652	153.362	5.54796
211.974	11.734	2.28261	198.91	26.8776	2.28261
100.229	96.0001	5.61469	115.924	83.6039	5.61469
40.0764	59.8716	0.690076	55.5003	72.6035	4.09492
131.83	46.6399	2.19874	120.08	62.8246	3.92191
151.732	105.303	0.0782382	171.671	106.866	0.0782382
148.794	122.439	3.82027	133.226	109.884	1.85212
140.64	149.83	5.29173	151.59	133.093	5.29173
201.235	30.2463	2.12799	190.658	47.2212	2.12799
117.007	83.3931	5.60505	132.581	70.8461	2.39551
60.3098	69.6583	3.89813	45.7654	55.9302	4.95791
120.477	65.5215	3.77344	104.338	53.7087	5.33545
172.778	109.022	0.0583403	192.744	110.188	0.0583403
132.279	108.571	1.93616	125.133	127.251	1.93616
152.619	132.596	5.2993	163.695	115.943	5.2993
190.337	48.6364	2.13306	179.675	65.5574	4.93242
133.831	69.7586	2.31575	120.273	84.461	6.2045
42.9628	57.2728	4.60362	40.7918	37.3909	0.417544
104.4	51.628	5.38031	116.788	35.9258	5.38031
193.565	112.662	0.0613668	213.527	113.888	2.44089
125.787	128.003	1.90987	119.135	146.864	1.90987
164.559	115.612	5.34481	176.381	99.4804	6.08144
179.323	68.21	4.85215	182.109	48.4051	4.85215
117.65	84.1966	0.0607388	137.613	85.4106	2.35214
46.6074	35.4482	0.654218	62.4779	47.619	2.21076
118.227	35.6611	5.46044	131.832	21.0008	5.46044
215.175	116.534	2.47303	199.481	128.931	2.47303
119.159	147.977	1.88692	112.941	166.986	3.53655
176.767	98.2743	6.0193	196.075	93.0577	6.0193
184.526	47.7353	4.9795	189.805	28.4446	4.9795
138.881	84.3642	2.29138	125.684	99.3927	4.71763
62.1264	50.4885	2.31001	48.6522	65.2684	2.63467
132.274	19.8527	5.46999	146.018	5.32293	1.49069
197.738	128.128	2.47197	182.057	140.542	5.69163
112.428	167.951	3.42889	93.2478	162.283	3.42889
197.393	93.9652	6.06842	216.933	89.7029	3.45394
190.32	26.9708	4.98241	195.655	7.69555	1.57616
124.259	100.141	4.72299	124.471	80.142	4.72299
46.8378	65.2592	2.73994	28.4294	73.078	1.44502
146.882	3.15686	1.56181	147.062	23.1561	1.56181
179.036	139.622	5.72841	196.037	129.087	5.72841
93.271	159.175	3.5065	74.5879	152.038	5.71999
219.442	90.0263	3.52336	200.882	82.5751	3.52336
195.7	5.34677	1.46893	197.734	25.2431	1.46893
125.14	79.6996	4.76767	126.245	59.7301	2.22886
27.4948	73.7181	1.53886	28.1335	93.7079	1.10788
149.614	23.8772	1.51036	150.822	43.8407	4.97906
197.193	129.373	5.64406	213.245	117.443	4.34034
73.573	150.816	5.64772	89.6689	138.945	5.02912
199.293	84.2232	3.3954	179.934	79.2015	2.24618
194.744	26.6533	1.61336	193.893	46.6352	0.804264
125.801	57.7504	2.23375	113.492	73.5138	2.23375
31.6928	94.6535	0.899494	44.1329	110.314	0.899494
152.237	46.1999	5.06133	159.075	27.4052	5.06133
215.541	118.57	4.31997	207.893	100.09	2.54812
92.65	141.839	5.25197	102.926	124.68	5.25197
178.62	78.107	2.29497	165.369	93.088	2.29497
193.822	48.0356	0.807433	207.649	62.4858	1.99048
113.532	74.5663	2.22122	101.421	90.4829	2.22122
43.9331	111.471	0.952652	55.5236	127.771	0.952652
156.36	25.3776	4.89068	159.907	5.69463	0.580439
209.855	98.1448	2.66075	192.123	107.395	2.66075
101.791	123.167	5.15179	110.299	105.067	5.15179
165.318	94.5764	2.23481	152.992	110.327	2.23481
208.947	63.0489	2.00355	200.559	81.2052	2.00355
101.528	91.4802	2.21752	89.4768	107.441	2.21752
56.0603	128.224	0.963249	67.4774	144.645	0.963249
160.5	3.98906	0.636424	176.584	15.8755	0.636424
191.171	108.066	2.58568	174.182	118.621	2.58568
110.906	104.524	5.14504	119.292	86.3668	5.14504
152.325	111.025	2.23694	139.966	126.749	2.23694
200.252	82.3869	1.98152	192.267	100.724	4.84844
89.5648	108.404	2.23203	77.283	124.189	3.76377
68.1815	145.215	0.967396	79.5304	161.683	4.54215
177.696	15.9617	0.639448	193.745	27.8967	0.639448
172.811	118.012	2.56957	155.994	128.839	3.86996
119.958	86.5374	5.15618	128.546	68.4748	5.13168
139.9	126.896	2.20812	127.999	142.97	4.34597
191.893	103.086	4.75303	192.705	83.1022	4.75303
77.776	125.721	3.61542	59.9794	116.595	3.61542
80.2048	163.618	4.65688	79.0953	143.649	3.89705
195.002	28.0226	0.654434	210.869	40.1968	3.18296
154.118	128.016	3.78991	138.176	115.939	2.29066
129.573	67.5904	5.14774	138.007	49.456	1.38741
126.925	144.686	4.21215	117.332	127.136	4.91066
195.871	82.3498	4.92096	200.013	62.7833	4.92096
60.4732	113.781	3.70491	43.5635	103.101	3.70491
75.6787	142.83	3.68419	58.5513	132.503	0.143311
212.614	40.9605	3.19342	192.641	39.9246	2.2108
139.624	112.483	2.38171	125.126	126.26	2.38171
138.539	47.9158	1.4028	141.884	67.6342	5.32745
120.395	125.005	5.02674	126.579	105.985	0.593301
199.819	62.2046	4.93278	204.192	42.6883	4.93278
43.6818	102.475	3.70509	26.774	91.7917	3.70509
56.6816	131.666	6.17459	76.5638	129.498	6.17459
191.616	40.6396	2.3535	177.512	54.8199	2.3535
124.178	125.638	2.37392	109.787	139.527	2.37392
141.839	69.2569	5.45467	155.358	54.5183	5.45467
127.761	104.873	0.442476	145.835	113.436	0.442476
204.26	41.2121	4.93341	208.644	21.6986	2.57151
26.1448	90.6652	3.71026	9.29242	79.895	0.811713
77.1049	135.108	0.144486	96.8965	137.988	0.144486
178.82	57.8575	2.26929	165.959	73.1738	2.26929
108.597	139.168	2.36223	94.3694	153.225	2.36223
153.713	51.6709	5.28613	164.569	34.8734	5.28613
143.65	118.402	0.721709	158.663	131.615	0.721709
208.69	19.4302	2.57826	191.78	30.1104	2.57826
7.70172	77.9527	1.01911	18.1843	94.9855	5.04768
97.8529	138.887	0.164879	117.582	142.169	0.164879
166.113	75.204	2.25742	153.435	90.6718	2.25742
92.7848	153.065	2.33838	78.8968	167.456	3.35857
165.923	33.7125	5.29473	176.922	17.0089	2.92115
159.554	132.375	0.723586	174.543	145.617	0.723586
191.639	31.9786	2.54566	175.087	43.2042	2.54566
23.0977	93.4736	4.86927	26.2224	73.7192	4.86927
117.955	142.617	0.165054	137.683	145.903	0.165054
153.733	91.9698	2.27229	140.826	107.247	2.27229
77.1451	166.804	3.21456	57.1983	165.346	3.94398
178.524	15.4581	3.03888	158.63	17.5087	3.03888
175.062	146.047	0.700677	190.351	158.942	5.16344
174.258	45.0875	2.55626	157.588	56.1371	2.55626
24.8776	72.491	4.73193	25.2683	52.4948	4.73193
138.413	146.627	0.173504	158.113	150.08	0.173504
141.491	108.787	2.25786	128.805	124.249	2.25786
56.9569	161.173	3.928	42.829	147.017	3.928
158.045	20.3913	2.97586	138.319	23.6908	2.97586
191.022	160.867	5.39257	203.601	145.318	5.39257
157.345	57.7701	2.54449	140.806	69.0151	2.54449
26.2896	51.7687	4.71154	26.2725	31.7687	6.24122
159.06	150.729	0.17729	178.746	154.256	0.17729
129.208	125.657	2.26479	116.416	141.031	2.26479
46.2068	143.156	4.04132	33.7703	127.492	4.04132
137.072	25.2876	2.97461	117.35	28.6117	2.97461
200.881	142.183	5.1918	210.106	124.438	5.1918
140.519	70.4478	2.55912	123.817	81.4497	2.55912
25.3543	41.8439	3.64091	7.79604	32.2675	0.616335
179.803	154.736	0.144647	199.594	157.619	0.144647
