-0			-1			-1			0			0			0			0			0.1			


120			119.9			119.9			0.1			0			0			0			0			
77.39			77.49			77.52			0			0.1			0			0			0			
-0.8851			-0.8731			-0.8658			0			0			0.1			0			0			
10.03			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


119.6			119.5			119.4			0.1			0			0			0			0			
78			78.14			78.18			0			0.1			0			0			0			
-0.838			-0.8779			-0.8731			0			0			0.1			0			0			
10.03			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


119.2			119.1			119.1			0.1			0			0			0			0			
78.81			78.7			78.62			0			0.1			0			0			0			
-0.838			-0.8991			-0.8779			0			0			0.1			0			0			
10.03			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


118.6			118.8			118.9			0.1			0			0			0			0			
79.42			79.14			79.03			0			0.1			0			0			0			
-0.8442			-0.8927			-0.8991			0			0			0.1			0			0			
10.03			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


118.4			118.3			118.3			0.1			0			0			0			0			
79.63			79.72			79.76			0			0.1			0			0			0			
-0.838			-0.8818			-0.8927			0			0			0.1			0			0			
10.03			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


118.2			118			117.9			0.1			0			0			0			0			
80.23			80.23			80.22			0			0.1			0			0			0			
-0.7328			-0.8771			-0.8818			0			0			0.1			0			0			
10.03			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


117.6			117.7			117.7			0.1			0			0			0			0			
80.64			80.6			80.6			0			0.1			0			0			0			
-0.838			-0.863			-0.8771			0			0			0.1			0			0			
10.03			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


117.2			117.3			117.3			0.1			0			0			0			0			
81.25			81.09			81.05			0			0.1			0			0			0			
-0.838			-1.037			-1.087			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


116.8			117			117			0.1			0			0			0			0			
81.86			81.55			81.44			0			0.1			0			0			0			
-1.107			-1.173			-1.187			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


116.8			116.8			116.8			0.1			0			0			0			0			
81.86			81.91			81.94			0			0.1			0			0			0			
-1.204			-1.296			-1.331			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


116.8			116.7			116.7			0.1			0			0			0			0			
82.27			82.35			82.38			0			0.1			0			0			0			
-1.36			-1.462			-1.483			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


116.8			116.7			116.7			0.1			0			0			0			0			
82.47			82.67			82.75			0			0.1			0			0			0			
-1.429			-1.576			-1.613			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


116.8			116.7			116.7			0.1			0			0			0			0			
83.08			83.08			83.07			0			0.1			0			0			0			
-1.648			-1.72			-1.729			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


116.8			116.8			116.8			0.1			0			0			0			0			
83.48			83.57			83.61			0			0.1			0			0			0			
-1.798			-1.894			-1.922			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


117			117			117			0.1			0			0			0			0			
84.3			84.15			84.1			0			0.1			0			0			0			
-2.111			-2.105			-2.103			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


117.4			117.3			117.2			0.1			0			0			0			0			
84.7			84.55			84.51			0			0.1			0			0			0			
-2.297			-2.282			-2.26			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


117.8			117.6			117.5			0.1			0			0			0			0			
84.91			84.86			84.86			0			0.1			0			0			0			
-2.467			-2.461			-2.433			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


118			118.1			118.1			0.1			0			0			0			0			
85.11			85.21			85.23			0			0.1			0			0			0			
-2.531			-2.653			-2.685			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


118.4			118.5			118.5			0.1			0			0			0			0			
85.31			85.41			85.44			0			0.1			0			0			0			
-2.793			-2.836			-2.84			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


118.8			118.9			118.9			0.1			0			0			0			0			
85.52			85.52			85.53			0			0.1			0			0			0			
-3.058			-3.01			-2.996			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


119			119.2			119.3			0.1			0			0			0			0			
85.52			85.56			85.58			0			0.1			0			0			0			
3.142			3.127			3.122			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


119.6			119.7			119.7			0.1			0			0			0			0			
85.31			85.48			85.56			0			0.1			0			0			0			
3.065			2.944			2.938			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


120			120.1			120.1			0.1			0			0			0			0			
85.31			85.37			85.4			0			0.1			0			0			0			
2.82			2.789			2.791			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


120.7			120.4			120.3			0.1			0			0			0			0			
85.31			85.29			85.28			0			0.1			0			0			0			
2.642			2.683			2.687			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


120.9			120.7			120.6			0.1			0			0			0			0			
84.91			85.1			85.2			0			0.1			0			0			0			
2.467			2.56			2.608			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


121.3			121			120.8			0.1			0			0			0			0			
84.91			84.96			84.99			0			0.1			0			0			0			
2.415			2.471			2.482			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


121.3			121.1			121.1			0.1			0			0			0			0			
84.5			84.75			84.86			0			0.1			0			0			0			
2.415			2.445			2.471			0			0			0.1			0			0			
2.576			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


121.7			121.4			121.3			0.1			0			0			0			0			
84.5			84.58			84.63			0			0.1			0			0			0			
2.232			2.397			2.445			0			0			0.1			0			0			
2.576			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


121.7			121.9			121.9			0.1			0			0			0			0			
84.5			84.22			84.1			0			0.1			0			0			0			
2.232			2.167			2.124			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
-2.43			-1			-1			0			0			0			0			0.1			


121.9			122.1			122.2			0.1			0			0			0			0			
84.09			83.81			83.71			0			0.1			0			0			0			
2.07			2.143			2.167			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


122.1			122.3			122.4			0.1			0			0			0			0			
83.69			83.46			83.38			0			0.1			0			0			0			
2.138			2.134			2.143			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


122.5			122.5			122.6			0.1			0			0			0			0			
83.08			83.03			83.02			0			0.1			0			0			0			
2.111			2.124			2.134			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


122.5			122.6			122.7			0.1			0			0			0			0			
82.67			82.71			82.74			0			0.1			0			0			0			
2.138			2.106			2.124			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


123.1			122.9			122.8			0.1			0			0			0			0			
82.27			82.44			82.49			0			0.1			0			0			0			
2.07			2.109			2.106			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


123.3			123.1			123			0.1			0			0			0			0			
82.06			82.18			82.22			0			0.1			0			0			0			
1.997			2.093			2.109			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


123.3			123.3			123.3			0.1			0			0			0			0			
81.66			81.79			81.85			0			0.1			0			0			0			
2.111			2.092			2.093			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


123.3			123.4			123.5			0.1			0			0			0			0			
81.66			81.52			81.46			0			0.1			0			0			0			
2.138			2.099			2.092			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


123.5			123.6			123.6			0.1			0			0			0			0			
81.45			81.26			81.19			0			0.1			0			0			0			
2.07			2.095			2.099			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


123.7			123.8			123.8			0.1			0			0			0			0			
81.05			80.96			80.93			0			0.1			0			0			0			
2.07			2.089			2.095			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


124.1			124			123.9			0.1			0			0			0			0			
80.64			80.65			80.64			0			0.1			0			0			0			
2.111			2.108			2.089			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


124.1			124.1			124.1			0.1			0			0			0			0			
80.44			80.43			80.43			0			0.1			0			0			0			
2.138			2.115			2.108			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


124.1			124.4			124.6			0.1			0			0			0			0			
80.23			79.82			79.68			0			0.1			0			0			0			
2.138			2.105			2.115			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


124.9			124.7			124.6			0.1			0			0			0			0			
79.22			79.5			79.6			0			0.1			0			0			0			
2.111			2.116			2.105			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


124.9			124.8			124.8			0.1			0			0			0			0			
79.02			79.21			79.29			0			0.1			0			0			0			
2.182			2.129			2.116			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


124.9			125			125			0.1			0			0			0			0			
78.81			78.9			78.94			0			0.1			0			0			0			
2.138			2.12			2.129			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


125.3			125.2			125.1			0.1			0			0			0			0			
78.61			78.63			78.64			0			0.1			0			0			0			
2.07			2.119			2.12			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


125.3			125.4			125.4			0.1			0			0			0			0			
78.41			78.34			78.31			0			0.1			0			0			0			
2.138			2.123			2.119			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


125.7			125.7			125.6			0.1			0			0			0			0			
78.2			77.99			77.9			0			0.1			0			0			0			
1.997			2.116			2.123			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


125.7			125.9			126			0.1			0			0			0			0			
77.8			77.53			77.43			0			0.1			0			0			0			
2.138			2.116			2.116			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


126.1			126.1			126.1			0.1			0			0			0			0			
76.98			77.16			77.22			0			0.1			0			0			0			
2.138			2.111			2.116			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


126.5			126.4			126.4			0.1			0			0			0			0			
76.78			76.72			76.69			0			0.1			0			0			0			
2.07			2.12			2.111			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


126.8			126.8			126.8			0.1			0			0			0			0			
76.38			76.26			76.22			0			0.1			0			0			0			
2.07			2.117			2.12			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


127			127			127			0.1			0			0			0			0			
75.97			75.93			75.91			0			0.1			0			0			0			
2.138			2.123			2.117			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


127.4			127.3			127.2			0.1			0			0			0			0			
75.56			75.52			75.5			0			0.1			0			0			0			
2.034			2.116			2.123			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


127.4			127.5			127.6			0.1			0			0			0			0			
75.16			75.01			74.97			0			0.1			0			0			0			
2.138			2.108			2.116			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


127.8			127.7			127.7			0.1			0			0			0			0			
74.55			74.68			74.73			0			0.1			0			0			0			
2.138			2.112			2.108			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


128.2			128			127.9			0.1			0			0			0			0			
74.14			74.29			74.34			0			0.1			0			0			0			
2.111			2.122			2.112			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


128.2			128.2			128.2			0.1			0			0			0			0			
73.73			73.91			73.98			0			0.1			0			0			0			
2.182			2.124			2.122			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


128.6			128.4			128.3			0.1			0			0			0			0			
73.53			73.65			73.69			0			0.1			0			0			0			
2.034			2.112			2.124			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


128.6			128.6			128.6			0.1			0			0			0			0			
73.33			73.36			73.37			0			0.1			0			0			0			
2.07			2.102			2.112			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


128.6			128.7			128.7			0.1			0			0			0			0			
73.13			73.1			73.09			0			0.1			0			0			0			
2.138			2.103			2.102			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


129			128.9			128.8			0.1			0			0			0			0			
72.92			72.89			72.88			0			0.1			0			0			0			
2.07			2.107			2.103			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


129			129			129			0.1			0			0			0			0			
72.72			72.61			72.57			0			0.1			0			0			0			
2.07			2.1			2.107			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


129			129.1			129.2			0.1			0			0			0			0			
72.31			72.37			72.39			0			0.1			0			0			0			
2.182			2.106			2.1			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


129.2			129.3			129.3			0.1			0			0			0			0			
72.11			72.06			72.04			0			0.1			0			0			0			
2.111			2.102			2.106			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


129.6			129.5			129.4			0.1			0			0			0			0			
71.7			71.8			71.84			0			0.1			0			0			0			
2.07			2.102			2.102			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


129.8			129.7			129.6			0.1			0			0			0			0			
71.5			71.49			71.48			0			0.1			0			0			0			
2.111			2.116			2.102			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


129.8			129.9			129.9			0.1			0			0			0			0			
71.3			71.2			71.16			0			0.1			0			0			0			
2.07			2.104			2.116			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


130			130			130			0.1			0			0			0			0			
70.89			70.95			70.97			0			0.1			0			0			0			
2.138			2.109			2.104			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


130.2			130.2			130.2			0.1			0			0			0			0			
70.69			70.65			70.63			0			0.1			0			0			0			
2.138			2.12			2.109			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


130.4			130.5			130.5			0.1			0			0			0			0			
70.28			70.17			70.12			0			0.1			0			0			0			
2.182			2.133			2.12			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


130.6			130.7			130.7			0.1			0			0			0			0			
69.88			69.83			69.82			0			0.1			0			0			0			
2.182			2.139			2.133			0			0			0.1			0			0			
8.097			-1			-1			0			0			0			0.1			0			
-0			-1			-1			0			0			0			0			0.1			


131			130.9			130.9			0.1			0			0			0			0			
69.47			69.48			69.49			0			0.1			0			0			0			
2.07			2.247			2.292			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


131			131.1			131.2			0.1			0			0			0			0			
69.06			69.12			69.17			0			0.1			0			0			0			
2.304			2.358			2.398			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


131.4			131.4			131.4			0.1			0			0			0			0			
68.66			68.79			68.84			0			0.1			0			0			0			
2.531			2.505			2.509			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


131.6			131.8			131.8			0.1			0			0			0			0			
68.66			68.51			68.47			0			0.1			0			0			0			
2.575			2.676			2.707			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


132			132.1			132.1			0.1			0			0			0			0			
68.25			68.32			68.35			0			0.1			0			0			0			
2.82			2.8			2.807			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


132.2			132.3			132.4			0.1			0			0			0			0			
68.25			68.22			68.21			0			0.1			0			0			0			
2.897			2.914			2.922			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


132.4			132.8			132.9			0.1			0			0			0			0			
68.25			68.11			68.08			0			0.1			0			0			0			
2.989			-3.17			-3.134			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


133.3			133.3			133.4			0.1			0			0			0			0			
68.25			68.14			68.09			0			0.1			0			0			0			
-3.065			-2.96			-2.949			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


133.9			133.8			133.7			0.1			0			0			0			0			
68.25			68.22			68.2			0			0.1			0			0			0			
-2.82			-2.815			-2.819			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


134.5			134.1			134			0.1			0			0			0			0			
68.45			68.37			68.31			0			0.1			0			0			0			
-2.575			-2.67			-2.708			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


134.7			134.5			134.5			0.1			0			0			0			0			
68.66			68.57			68.53			0			0.1			0			0			0			
-2.531			-2.533			-2.539			0			0			0.1			0			0			
6.44			-1			-1			0			0			0			0.1			0			
2.43			-1			-1			0			0			0			0			0.1			


